scientist_id,name
A5084649089,George C. Rable
A5085407308,김현경
A5086583377,A. Fontana
A5100365204,Bin Li
A5103038675,Shuichi Matsuda
A5108167590,Y. Zhou
A5015097923,Kazunori Kataoka
A5016773409,John C. Gore
A5028241499,A. Ryzhov
A5031241305,Goodarz Ahmadi
A5057572113,Ren‐Gen Xiong
A5072490052,Katherine L. Nathanson
A5077848934,John J.P. Kastelein
A5085888091,Martha L. Daviglus
A5087631107,Alan J. Heeger
A5089060016,Hubertus Fischer
A5100381581,Eun‐Cheol Park
A5100452094,Zhuang Liu
A5100781966,X. Liu
A5111421974,Jocelyn Kaiser
A5114375424,A. Gongadze
A5004080311,Rui Curi
A5006499253,和也 福田
A5010523727,M. Gul
A5016069695,Wei Zhao
A5016995699,Sergiu Shova
A5020994673,Satoshi Nakamura
A5035060721,A. Pizzi
A5041445378,Naoki Egami
A5051474074,R. Graciani Diaz
A5055445932,Deepak Chopra
A5060106170,Douglas A. Lauffenburger
A5060231521,Karen Hawkins
A5068956029,Harold Maples
A5072463255,Mrinal M. Patnaik
A5082749953,D. M. Alexander
A5082903377,H. Phillip Koeffler
A5089944455,Jörg Becker
A5089977648,Manolis Kellis
A5090877434,Yoshizumi Miyoshi
A5100781212,Jun Zhou
A5108167271,A. Blue
A5011222815,Rosalind A. Eeles
A5011650572,Israel Agranat
A5027244910,Gilles Montalescot
A5029874203,William D. Foulkes
A5040355874,Fabrizia Grepioni
A5041076419,S. Paktinat Mehdiabadi
A5048702084,George Christou
A5060761413,Joshua Lederberg
A5060795139,Baltasar Mayo
A5063587197,Ian M. Adcock
A5066046127,W. V. Boynton
A5071487615,Patricia Muñóz
A5075816868,Raul G Nogueira
A5080744092,Quan Z. Sheng
A5086358322,김태원
A5100344683,Jinfeng Wang
A5103213699,Shuang Qiu
A5107859359,P. Paolucci
A5002852349,Anne M. Molloy
A5003138012,Marc G. Jeschke
A5007413380,C. Prouvé
A5013755617,Antonio Bauzá
A5017075533,Ronnie Belmans
A5017638182,Javed Khan
A5019444853,Reinhard W. Holl
A5022139137,Josép Brugada
A5023008381,Paulo A. Lotufo
A5023370324,Hideo Tanaka
A5028473517,Thoralf M. Sundt
A5029062544,Elizabeth A. Mittendorf
A5034252370,F. Ferri
A5036030876,R. E. Ergun
A5037531417,Thomas Ruzicka
A5042321575,Mark Gerstein
A5042730749,김철
A5055148447,Sergei Tretyakov
A5058187734,C. A. Pruneau
A5063055453,Peter K. Smith
A5073345578,André Franke
A5074398490,박정수
A5091245889,Masakazu Toi
A5100454424,Yong Chen
A5100673818,Liangpei Zhang
A5106496720,A. Di Domenico
A5109843451,Lothar Kanz
A5004471228,Richard J. Johnson
A5004889712,Adolfo Garcı́a-Sastre
A5010270402,Keith L. Ligon
A5010487226,Benjamin Haibe‐Kains
A5013351312,Govind P. Agrawal
A5023660858,Kari Alitalo
A5038513332,Anıl Zenginoğlu
A5045400007,William Whang
A5049771854,George A. Macones
A5054412365,Roderick T. Bronson
A5063723368,Eiji Oki
A5067299601,A. Lopez Solis
A5078117070,David B. Audretsch
A5081597179,Isamu Akasaki
A5100609374,Jianhua Zhang
A5100648517,David J. Cohen
A5101758717,A. Hadef
A5106455834,J. A. de Vries
A5107876225,T. Nakada
A5108229227,Raymond S Hurst
A5003407393,R. Wolf
A5006789499,Shinichiro Fujimori
A5012744052,Scott B. Patten
A5022069442,P. Villars
A5027752754,Robert A. Rosenheck
A5029270525,Georges Gielen
A5038723646,Carlos J. Gómez‐García
A5041850145,Siu‐Kui Au
A5050982383,O. Shcherban
A5060728653,Herbert Y. Meltzer
A5066175060,Lidia Morawska
A5066431650,L. Favart
A5093939680,Izabel Stohel
A5100783043,Yunqi Liu
A5107855905,H. J. Simonis
A5107869119,R. Potenza
A5108277069,Li
A5111381951,Lei Lei
A5000196624,A. J. Coates
A5009449264,Charles E. McCulloch
A5024539718,Tatsumi Ishihara
A5026228486,Claudio Cobelli
A5026886988,Henrik Christensen
A5028655150,Jennifer Loros
A5032471667,Vincent Hascall
A5032987754,Massimo Cristofanilli
A5033402104,Stephen S. Hecht
A5035736826,Δημήτριος Δημητριάδης
A5041389564,A. Stabile
A5043025936,A. Abdulsalam
A5045969107,R. Gladyshevskii
A5048711005,Jos W. R. Twisk
A5058894275,P. H. Diamond
A5059010015,M. Caprini
A5064153945,Berend Denkena
A5068924251,Denis G. Samsonenko⧫
A5077632970,Richard Mayeux
A5078035590,Peter W. Kalivas
A5089010495,Johan Neyts
A5100663269,Hui Zhang
A5101756547,P. Das
A5107143388,R. Lindner
A5107848034,L. Del Buono
A5112441204,Albert B. Sabin
A5113826869,Shu‐Li You
A5000322274,Takashi Akasaka
A5003573886,V. Dubenskyy
A5005139471,Nicholas J. Shaheen
A5016462419,김승현
A5025678199,Masashi Hayakawa
A5055444990,P. Senthil Kumar
A5056053028,James M. Tour
A5061419535,G. Bauer
A5086806278,K. Ida
A5089659933,Naoki Ishiguro
A5091827649,Xueji Zhang
A5104143503,J. R. Catmore
A5109075377,D. Errede
A5109416944,PAN Pan
A5112213616,Robert F. Spetzler
A5004955803,Nobuo Yaegashi
A5012820890,Jun S. Liu
A5017638875,D. F. Zhang
A5017793957,Martín Reincke
A5035893605,Hubert Chanson
A5044047568,Joel Gelernter
A5051452109,Francis Deng
A5061127602,Bernard Henrissat
A5064718190,Rhona Stuart
A5071100126,Kym Anderson
A5072308451,Howard A. Burris
A5084086175,P. A. Caraveo
A5084822308,Christof Koch
A5086963679,Stephen T. Liddle
A5100737773,Jong Seung Kim
A5102799128,L. G. Gagnon
A5111589023,F. Gordon A. Stone
A5112501010,Hermann Ney
A5003130488,D. G. Mitchell
A5007461436,Teja Kattenborn
A5008308259,Yutaka Imai
A5019368171,Andreas Hirsch
A5021278551,Sharon Walsh
A5028130303,Bonaventura Clotet
A5050386571,R. Beuselinck
A5059710197,Fadlo R. Khuri
A5063025028,Nicholette D. Palmer
A5065885350,D. H. Cámpora Pérez
A5066928352,S. A. Fuselier
A5067282152,R. Jeffrey Karnes
A5068717107,Toshiyoshi Fujiwara
A5075347427,Frances A. Shepherd
A5076510325,Holger Moch
A5079620351,Ottavio Alfieri
A5080918583,ZHANG Xu
A5083543950,Masoud Salavati‐Niasari
A5084933406,Jonathan A. Bernstein
A5088135366,Gerhard Weikum
A5100390651,Xun Zhang
A5100461491,Liming Zhang
A5101644008,Markus M. Lerch
A5108214977,Susanne Schnittger
A5108237971,Pierre George
A5004792776,Neville A. Stanton
A5007276836,Jun Wada
A5020556619,Isao Tanaka
A5035360447,Shaojun Dong
A5037207432,Anil Krishna Battu
A5038235561,Robert Z. Orlowski
A5045300829,David Mandrus
A5051098523,K. Pachal
A5051825718,F. Fiore
A5055652136,Toshio Goto
A5060049615,Antonia Trichopoulou
A5082509767,Mohamad Sawan
A5082889600,이은희
A5084570332,S. Fokin
A5100371368,Qing Chen
A5100380419,Yan Li
A5100380810,Dan Li
A5100450141,Jun Chen
A5105828735,Takashi Goto
A5108167634,V. Veckalns
A5112872879,Y. Jiang
A5002844010,Michael D. Menger
A5003944657,Ellen K. Bledsoe
A5008167189,Richard Hobbs
A5011211151,D. B. Sanders
A5012027631,Dave Levitan
A5016901394,Fausto J. Pinto
A5022322569,Vitali B. Prakapenka
A5024829264,L. Nellen
A5031387547,Yang Liu
A5039221697,P. Federic
A5048120391,Tetsuya Ishikawa
A5049082763,Ikhlas A. Khan
A5056370228,James L. Kennedy
A5063873988,Fabian Ewald Fassnacht
A5073798742,K. Tanida
A5074707367,Sharon Billings
A5079184023,Li Lin
A5081588490,V. E. Barnes
A5083342021,Ronald Levy
A5084026846,Y. Yamamoto
A5107061199,A. Babaev
A5107827189,J. Boudreau
A5110108065,Th. Henning
A5014804595,김연수
A5017525685,Thomas R. E. Barnes
A5032549075,Rahim Tafazolli
A5034280320,Hiroshi Satoh
A5036008316,Gary Cutter
A5038999513,Arthur J. Ragauskas
A5041766549,David Goldman
A5067177086,Annette Flanagin
A5067514299,Jeffrey Johnson
A5079698955,Yi‐Syuan Guo
A5081778211,Philip J. Mease
A5100459416,Xiaoyan Li
A5100753551,Yang‐Chang Wu
A5106510269,F. Fallavollita
A5107824863,B. Åsman
A5110792737,Zhou
A5111407576,Zheng
A5114378186,T. Peitzmann
A5000550995,Piero Marchetti
A5000552132,이용희
A5005331964,H. Rauer
A5011710761,A. Cimmino
A5033056518,Ali Khademhosseini
A5035642046,Owen Dyer
A5035851610,김용수
A5036091074,David R. Gandara
A5048320859,Christopher E. Brightling
A5058978596,Cecilia J. Hillard
A5067982954,Feilong Jiang
A5069449363,Gary S. Breschini
A5069692332,S. Bahinipati
A5090618504,Heikki Joensuu
A5100380066,Bin Hu
A5110083321,Debu Tripathy
A5006701050,Tapan K. Sarkar
A5011021117,Rakesh Ganguly
A5015432645,Hiroshi Yamamoto
A5031013680,Bradley Vinson
A5041195860,P. R. Christensen
A5049235255,Dale L. Boger
A5052069729,Guru Sonpavde
A5055747865,Toshitaka Nabeshima
A5059065977,Tae Hoon Lee
A5062150564,R. A. Mewaldt
A5068864721,Takao Mori
A5071626276,Juliet N. Barker
A5073550160,Silvio Garattini
A5084674707,Maria A. Rocca
A5088252170,D. Lucchesi
A5106315690,E. P. Solodov
A5000928241,Xiaoyan Xiaoyan
A5002894950,Michel Lagarde
A5003972149,C. Jones
A5014055174,Johan Wagemans
A5020674188,Patrizia Burra
A5034242651,Robert E. Mulvey
A5035051620,George S. Messersmith
A5043327487,Oliver Stiedl
A5045721609,Michael Wagner
A5048237545,Enhong Chen
A5053298437,Yong Sik Ok
A5055439924,Jun Liu
A5056960938,Mandeep R. Mehra
A5062440795,Mohammad Shahidehpour
A5066623506,Dieter Jannasch
A5068928963,Jason S. Lewis
A5073659236,P. John Clarkson
A5076115296,Franklin R. Tay
A5084175530,David J. Porteous
A5100431163,Rui Wang
A5108020325,F. M. Giorgi
A5108361106,Y. K. Heng
A5111461056,Ichiro Katayama
A5113039256,Andy Alexander
A5014214187,Reza Malekzadeh
A5014782260,Faculty Senate
A5025505247,Chih‐Ping Chen
A5028307544,Leclerc Gerard
A5031231464,Erica M. Christensen
A5032296470,L.M. Bouter
A5034560778,Faith E. Davies
A5048314918,Marinus H. van IJzendoorn
A5054951883,D. Bersier
A5058210925,Michel Briand
A5065356435,Édouard Louis
A5067464005,Jiang‐Gao Mao
A5072814838,Iván Gutman
A5076211433,이영수
A5082385679,이민호
A5091895459,Laure Gossec
A5100400182,Shuo Wang
A5107831373,B. Jost
A5110520132,Masato Fujisawa
A5113485646,R.E. Marsh
A5113938394,Liu
A5000422222,Min Soo Park
A5008312978,N. K. Mondal
A5008903602,Amitaï Etzioni
A5013014833,김태희
A5027343826,Hashem B. El‐Serag
A5031939982,Joseph H. Reibenspies
A5044937692,Susan Milius
A5050993892,M. Turatto
A5055478790,Gaetano Maria De Ferrari
A5060850104,B.H. Thiers
A5103044298,Errol Robinson
A5104071622,Carl M. Harris
A5109956838,BETSY BATES
A5000391502,Yi‐Quan Zhang
A5001413231,Hiroyuki Aburatani
A5003136954,A. Melandri
A5009340564,Suojiang Zhang
A5018516395,Pak C. Sham
A5038373894,Heinz Wiendl
A5044809264,Fernando Cendes
A5048797041,Margitta Worm
A5064192359,J. A. Simpson
A5080556169,Byoungho Lee
A5082605480,Hartmut Schmeck
A5088096181,Éric Vicaut
A5088810184,Zhao Jun
A5089579507,A. Morselli
A5103216531,Naixue Xiong
A5107346374,P. Šı́cho
A5115587835,L. N. Smirnova
A5001804023,D. B. Tanner
A5014220812,Seppo Ylä‐Herttuala
A5036220332,Rafael Cantón
A5037046832,Susanne K. Kjær
A5050570945,Stephanie Pennington
A5052960352,Chong Gao
A5059729137,A. Amoroso
A5087630518,John W. Eikelboom
A5089384653,Hye‐Kyung Park
A5090260615,Erika Mantz
A5100340910,Min Wang
A5100369974,Xiangyu Wang
A5100383258,Liwei Lin
A5101853502,A. A. Elliot
A5101979585,C. Antel
A5109483723,O. Pavlyuk
A5001090900,Frank Allgöwer
A5002784579,G. Carlino
A5005538880,Craig S. Anderson
A5010738983,Manijeh Razeghi
A5014518727,Keith M. Channon
A5023764298,Henry C. Kapteyn
A5023950438,Francesco Maisano
A5028155072,Joris C. Verster
A5033009316,K. Nomoto
A5047856806,王东
A5052673276,Sylvie Chevret
A5056912783,Friedemann Paul
A5068050082,Robert J. Soiffer
A5068283604,Daining Fang
A5076167190,Hermann Reichenspurner
A5082634513,Ling Shao
A5091859941,Fabio Mosca
A5100364413,Lu Wang
A5100379155,Li Chen
A5100438525,Chengqi Zhang
A5100718544,Lidong Chen
A5100765601,Fu‐Shan Xue
A5108049281,Dong Li
A5108427188,Jianlin Shi
A5109833992,Sun
A5114376041,J. Schwiening
A5021283014,이혜경
A5033408219,Osamu Yamaguchi
A5039053890,Bin Tean Teh
A5052830728,F. H. Heinsius
A5053266064,Dietmar Groß
A5053331577,John Attia
A5059319698,M. Morris
A5061471977,Étienne Cavalier
A5075917998,Motohide Tamura
A5080780798,I. Golutvin
A5091032474,Claes Ohlsson
A5094303254,WirtualneMuzeaMalopolski
A5098799779,Kibale Chimpanzee Project
A5100391116,Qian Wang
A5107847646,G. Marchiori
A5108522725,Toshikazu Yoshikawa
A5108602274,Andreas Öchsner
A5111402722, An
A5111409412,Zhang
A5005953043,Terri Gullickson
A5008287349,Hideki Ohdan
A5013058003,Jonathan Herring
A5021880991,Douglas G. Adler
A5022138909,André Victor Lucci Freitas
A5037326193,Torello Lotti
A5040143921,Jansen Zuanon
A5042099483,Hisamatsu Nakano
A5045535997,Gen Sobue
A5047331015,L. Chytka
A5069050806,Seock‐Ah Im
A5075767792,W. Forman
A5076713156,Zbigniew Kalarus
A5077029853,Gerrit A. Meijer
A5077955100,Sun Yat-sen
A5090269232,Adrián Baranchuk
A5091278476,Bethany Halford﻿
A5094303396,SHFA- D
A5109215302,Tsutomu Chiba
A5109934217,Yūji Matsuzawa
A5112258486,Christine Blank
A5017501496,Ralph S. Baric
A5029916254,조성호
A5031911793,Robert A. Hart
A5034744923,Zongping Shao
A5035995423,Guy C. Lloyd‐Jones
A5040188320,Mohammad Asghari Jafarabadi
A5051099357,F. Forget
A5051216244,Barry Smith
A5087107933,Feng‐Ming Kong
A5100360522,Haiyan Li
A5100442950,Zhe Zhang
A5103268175,M-S. Barisits
A5107828556,N. Barlow
A5108033828,G. Masetti
A5109839319,Axel Haverich
A5111366618,Zhang
A5113500085,Ron Cowen
A5002637900,E. A. Magnier
A5003873771,Hector F. DeLuca
A5005798318,Roberto Schubert
A5009376112,Abdul Mroué
A5012016098,Jianfeng Ma
A5016535463,Cornelia M. Ulrich
A5028932290,David Ring
A5030200062,Thomas R. Cundari
A5033571681,Kohji Nishida
A5039545176,Wolf O. Bechstein
A5041959270,Laure Vendier
A5042016235,David A. Muller
A5046715111,김경숙
A5048392024,John M. Dudley
A5050796957,W. K. Chow
A5052011846,John Ellis
A5058641651,김용태
A5061419027,Sera Tort
A5062012511,D. P. Cruikshank
A5069834343,Jacques Pirenne
A5070567916,Alessandro Antonelli
A5076177583,Peter C.B. Phillips
A5078621614,Gaétan Lafortune
A5086741205,Anthony Harries
A5105513453,A. Khukhunaishvili
A5111516611,Shigeru Nagase
A5000568658,Jonathon Leipsic
A5007048703,R. E. Long
A5019534535,S. J. de Jong
A5021550191,Patrick Schöffski
A5022897040,P.M. Dominiak
A5030988903,Ronald Anderson
A5037782220,Mark Slobin
A5061818049,R. Granier de Cassagnac
A5071379214,Gianluca Pontone
A5074707535,Huanchun Chen
A5083345780,Raymond Vanholder
A5084290698,Zeev Estrov
A5089675674,Michel Haı̈ssaguerre
A5089891231,B. T. Carlson
A5100387656,Hui Liu
A5100424542,Yong Wang
A5105654411,S. Gascon
A5107925690,K. Assamagan
A5109864576,Jacques Derrida
A5110614436,M. Cheríf Bassiouni
A5111388704,Zhang
A5114253469,A. J. Freeman
A5000254356,Kurt Wüthrich
A5007424425,Roland C. Fischer
A5016448581,Lawrence Carin
A5020424318,宏一 南
A5020600412,Keiji Morokuma
A5026978286,Douglas R. Worsnop
A5029444442,Volker Budach
A5035321019,Wolfgang Schuhmann
A5039506639,Bart Preneel
A5041391557,C. Guidorzi
A5047527237,George A. Bray
A5063240597,C. Hearty
A5066161983,Se‐Hoon Lee
A5089250649,Georges Guiochon
A5091442431,Consell de redacció
A5100397725,Yang Yang
A5100447284,Ming Zhang
A5108007751,P. Fassnacht
A5115602506,Liang Wang
A5003753135,Jae Min Kim
A5008262289,Elaine H. Zackai
A5008820123,Christopher J. Logothetis
A5029744192,Michael J. Benton
A5043437297,Hugh P. Possingham
A5043563113,J. M. D. Coey
A5060709133,D. E. Ferreira de Lima
A5063339701,H. Hiesinger
A5069331777,김효정
A5071475979,Paul S. Appelbaum
A5074891139,Shu‐Hong Yu
A5076578951,Élie Azoulay
A5076949431,Vincent M. Rotello
A5090183643,James Thomas
A5100329827,Yanwen Zhang
A5111474895,M. Feindt
A5003177002,アジア経済研究所
A5009128749,Seda Sancak
A5009646846,G. V. Williams
A5016739507,Preben Bo Mortensen
A5043623030,David Gozal
A5046795494,Sabina Signoretti
A5048878345,Manu L. N. G. Malbrain
A5051934606,Dag Aarsland
A5053969542,이재형
A5062138157,D. H. Hartmann
A5079213600,茂 鹿島
A5081055051,陈洁
A5089033324,Yesne Alici
A5100401333,Feng Zhang
A5102870989,Koichi Akashi
A5010237143,Nir Uriel
A5029136789,Marcel G. M. Olde Rikkert
A5037482622,Wai Yie Leong
A5039661550,T. Dado
A5040833016,Alfons Baiker
A5053565422,Daniel Potter
A5062699123,Emiel F.�M. Wouters
A5063169543,J. Richman
A5068708326,이영미
A5072085554,Johan A. Martens
A5073711903,Z.T. Shi Z.H. Lin
A5076004148,Lars Samuelson
A5078544922,Varinder K. Aggarwal
A5079129069,Richard Rorty
A5100666978,G. Roland
A5107847263,P. Robbe
A5108047874,Ye Wang
A5110752392,Zhang
A5111579768,Herbert Schumann
A5001823079,Jesse Roman
A5015837947,J. Andrew McCammon
A5023265038,A. Renzini
A5025632368,Guanghua Li
A5030472364,T. Fiutowski
A5033255349,Jorge Kalil
A5037842873,Itamar Willner
A5038336672,Nicholas Taylor
A5043089078,Alírio E. Rodrigues‬
A5051585653,Lili Wang
A5053898553,Michael Stümvoll
A5062908102,Wei Liu
A5072968010,Fred H. Gage
A5082708293,Ángeles Vázquez
A5085086748,David G. Huntsman
A5085623502,NANCY WALSH
A5100335860,Li Wang
A5100732787,Xiaohong Wang
A5101403269,M. Verweij
A5103451808,Mike Mitka
A5108949472,K. Subramanya Sastry
A5111562417,P. Mandel
A5114374047,D. Pagano
A5003782473,Aulus Gellius
A5004282323,Kazuto Nishio
A5006688566,James B. Young
A5010538525,Stephen McLaughlin
A5011055578,Stephen M. Hewitt
A5023277552,A. de Ugarte Postigo
A5027025577,M. Rimoldi
A5032933669,Ching‐Yu Cheng
A5033035300,K. Klimaszewski
A5040119095,S. De Pasquale
A5050606821,Alimuddin Zumla
A5057269336,Christos Sotiriou
A5059417991,P. Albicocco
A5060424866,Matthew C. Kiernan
A5062575459,Brandon De La Cuesta
A5078922881,Hiroshi Yamazaki
A5086861486,L. Sysa
A5088384086,Norio Nonomura
A5100318444,Wei Li
A5101893887,J. S. Harris
A5003569543,Giuseppe Resnati
A5007759712,D. Cinabro
A5009003396,Gerard J. Criner
A5026004530,이주현
A5037587221,F. Simon
A5050684671,Yung‐Jue Bang
A5057209864,Olufunmilayo I. Olopade
A5058525385,刘燕
A5065706727,Andreas Janecke
A5068478147,L. Quertenmont
A5069035222,M. M. Fejer
A5070425009,Josef Michl
A5074710425,Min Wu
A5085821633,Giampaolo Merlini
A5090296288,David F. Kallmes
A5100320969,Sheng Chen
A5100321581,Shuang Zhang
A5100670842,Pramod Kumar Sharma
A5100683381,D. Piccolo
A5107925599,E. Etzion
A5009758826,S.J. Dhoble
A5040940946,Ettore Novellino
A5044606215,김주연
A5051364587,YL Lau
A5052825850,John P. Neoptolemos
A5057087290,Hiroyuki Ohno
A5059034476,Peter Bärtsch
A5065858063,박현주
A5077403931,Dan M. Frangopol
A5090508414,Mark A. Jenkins
A5100361663,Jun Li
A5100743289,Nianyong Zhu
A5108167061,T. Kharlamova
A5111573777,Helmuth Möhwald
A5001453089,John A. Todd
A5003427260,Elisabeth de Pablo
A5003737429,Eugene H. Blackstone
A5009061002,Masood Parvez
A5012387134,Sulaiman Wadi Harun
A5021025391,James H. Brown
A5024093529,Nicola M. Pugno
A5024636724,N. Harnew
A5027151969,Jeffrey S. Miller
A5029617420,Lin Xu
A5032669177,R. Aaij
A5044216245,Yen‐Wei Chen
A5051204793,S. M. Krimigis
A5051342280,V. Murzin
A5058253583,Pei‐Jer Chen
A5065780744,M. Borsato
A5069986091,Fergus Shanahan
A5070472518,Peter Jones
A5075694197,Régis Guillot
A5085050194,Toshi A. Furukawa
A5088870986,Rodrigo Martins
A5098794205,International Food Policy Research Institute
A5101530683,Ajay Goel
A5107851222,P. Bussey
A5110002574,Shengming Ma
A5009208394,Claudia Sommer
A5011425417,Teuvo L.J. Tammela
A5018522443,Efstathios Kastritis
A5020136260,John T. Trumble
A5035555297,Shunsuke Managi
A5035868983,真理子 林
A5036159982,刘 磊
A5037912117,Masahiro Goto
A5046999547,Jasvinder A. Singh
A5047186195,Nicole Coffey
A5047388413,Flavia Cicuttini
A5048807416,Robert B. Mann
A5049275848,Christophe Baudouin
A5059921424,博行 桑野
A5061155266,D. Louis Collins
A5068261184,Michael Bauer
A5079729727,Ian Chi Kei Wong
A5083933807,이진영
A5087028935,A. Camplani
A5089916191,李磊
A5098782536,Houghton Library
A5100420473,Hong Chen
A5102941494,José de la Fuente
A5108104104,Ana María
A5111394020,Xie
A5112717962,José Antonio
A5113281283,J. Weigelt
A5113486844,R. C. W. Henderson
A5011013506,D. G. Sibeck
A5013101960,Camillo Ricordi
A5015084709,Alberto Carpinteri
A5031371432,刘萍
A5035242470,Pierre Bourdieu
A5040889738,P. N. Ratoff
A5047520709,Jim Hokanson
A5054403907,Jeremy Grimshaw
A5058065492,Eun Ha Choi
A5060209784,Matthias Westerhausen
A5068820692,K. Redlich
A5085708996,张婷
A5091478334,P. M. Gravila
A5100436731,Jie Zhang
A5100635449,Guangming Li
A5103250810,Qin Qin
A5107827357,Z. Szillási
A5107931355,B. C. Choudhary
A5108138045,Friedrich Engels
A5113519445,B.T. Gowda
A5003753644,K. Shchelina
A5029768981,Gabriele Fischer
A5039477148,Jens Beckmann
A5048415231,김인호
A5049350576,C. W. Chu
A5050938642,P. Depasse
A5054685979,D. Svinkin
A5061181813,박지훈
A5064721211,A. Loidl
A5066255873,Dmitry Yu. Murzin
A5068688487,Bradley T. Hyman
A5075733015,Klaus F. Zimmermann
A5075828320,R. Gratton
A5081880237,Jamie Rossjohn
A5091429171,Bin Yang
A5100438316,Michael Wang
A5100667197,Y. Assran
A5100678332,Toru Ishida
A5101742762,G. Cavoto
A5103885548,Y. H. Zheng
A5112624585,Ning
A5113897268,Jean‐Loup Bertaux
A5001588690,Kerrie Mengersen
A5002990814,Peter G. Passias
A5006263357,김영근
A5007305559,Daniel J. Inman
A5012994934,A. Attikis
A5013031947,John J. McGrath
A5016603192,Giuseppe Leone
A5017946579,Jean Ferrières
A5018807412,勝義 畠山
A5023152679,Irene M. Ghobrial
A5029003110,Nicolas Danchin
A5042123511,Adrian Covaci
A5051508476,Sven Höfling
A5061802355,Patrick F. Sullivan
A5063161060,Georg Fischer
