paper_id,scientist_id
W4396231607,A5000692088
W4396231607,A5101942526
W4396231607,A5025571278
W4396231607,A5011133286
W4396231607,A5004091567
W4396231607,A5063466486
W4396725052,A5026579594
W4396725052,A5008513987
W4396725052,A5112596906
W4396725052,A5085191884
W4396725052,A5027845457
W4396725052,A5084416353
W4396725052,A5019973522
W4396725052,A5038541072
W4396725052,A5060156257
W4396725052,A5078825588
W4396725052,A5075606288
W4396725052,A5043531850
W4396725052,A5072737556
W4396725052,A5113911867
W4396725052,A5046045433
W4396725052,A5058666169
W4396725052,A5080200121
W4396725052,A5104507741
W4396725052,A5005814286
W4396725052,A5054103413
W4396725052,A5042864253
W4396725052,A5049975927
W4396725052,A5046264498
W4396725052,A5087354088
W4396725052,A5073473730
W4396725052,A5006857559
W4396725052,A5062291278
W4396725052,A5050162828
W4396725052,A5002123585
W4396725052,A5052721644
W4396725052,A5108435928
W4396725052,A5004303005
W4396725052,A5051923296
W4396725052,A5081435839
W4396725052,A5030929698
W4396725052,A5003310479
W4396725052,A5042025364
W4396725052,A5108027436
W4396725052,A5074251847
W4396725052,A5091264238
W4396725052,A5066696544
W4396725052,A5050078759
W4396725052,A5019289584
W4396725052,A5108235483
W4396725052,A5015908820
W4396725052,A5065790633
W4396725052,A5058994555
W4396725052,A5024337672
W4396725052,A5045206393
W4396725052,A5087529597
W4396725052,A5085547862
W4396725052,A5057038228
W4396725052,A5066520460
W4396725052,A5047596313
W4396725052,A5005205127
W4396725052,A5019276004
W4396725052,A5022823811
W4396725052,A5013990412
W4396725052,A5090096595
W4396725052,A5075328287
W4396726949,A5021233226
W4396726949,A5001038100
W4396726949,A5046713626
W4396726949,A5089390104
W4396726949,A5074843672
W4396726949,A5083767342
W4396726949,A5057613002
W4396726949,A5025577828
W4396726949,A5036299323
W4396726949,A5061713920
W4396726949,A5038992662
W4396726949,A5087014245
W4396726949,A5049645443
W4396726949,A5065002546
W4396726949,A5044514674
W4396726949,A5108676778
W4396726949,A5090141897
W4396726949,A5062298567
W4396726949,A5028632836
W4396726949,A5013795044
W4396726949,A5045437623
W4396726949,A5038949473
W4396732203,A5048943579
W4396732203,A5013552391
W4396732203,A5067146231
W4396732203,A5114087128
W4396732203,A5020487290
W4396732203,A5083070939
W4396732203,A5071553983
W4396732203,A5055205023
W4396732203,A5104293097
W4396732203,A5001211980
W4396732203,A5002401443
W4396732203,A5041912334
W4396732203,A5044903892
W4396732203,A5090730512
W4396732203,A5068059897
W4396732203,A5030451537
W4396732203,A5088961889
W4396732203,A5087672591
W4396732203,A5009531486
W4396732203,A5048281465
W4396732203,A5043316836
W4396732203,A5012008169
W4396769975,A5056341732
W4396769975,A5101688774
W4396769975,A5013238849
W4396769975,A5031500320
W4396769975,A5045211164
W4396769975,A5084246381
W4396769975,A5100393815
W4398793319,A5101594474
W4398793319,A5021283062
W4399429133,A5099047310
W4399721741,A5006331883
W4399721741,A5074644543
W4399721741,A5040137655
W4400254901,A5100742669
W4400254901,A5058853115
W4400254901,A5013362741
W4400643460,A5014457941
W4401331494,A5106284402
W4401886672,A5103113636
W4402021937,A5106816758
W4402021937,A5106816759
W4402021937,A5106816760
W4402021937,A5106837654
W4402479149,A5059529557
W4402550829,A5010134633
W4402550829,A5012434393
W4402682685,A5019071597
W4404199958,A5067296018
W4404237696,A5010851334
W4404310074,A5010851334
W4404462176,A5010851334
W635051472,A5087878753
W651397208,A5055429855
W651397208,A5109352757
W1573763644,A5112196697
W1582050363,A5022569572
W1582050363,A5109147745
W2991866199,A5080715179
W3143088208,A5112681145
W3143088208,A5079826922
W3143088208,A5067885668
W4390250937,A5077316771
W4390250937,A5012660355
W4390250937,A5057885700
W4390250937,A5065100142
W4390250937,A5063222826
W4390250937,A5086019118
W4390250937,A5077713311
W4390250937,A5016371517
W4390250937,A5028572240
W4390250937,A5073553134
W4390250937,A5029931591
W4390250937,A5085343573
W4390503676,A5073697604
W4390503676,A5101945855
W4390503676,A5084858495
W4390503676,A5100714047
W4390503676,A5111104933
W4390503676,A5005218226
W4390503676,A5101588687
W4390543901,A5100720186
W4390543901,A5100444630
W4390543901,A5110108928
W4390543901,A5102962132
W4390543901,A5023798621
W4390543901,A5074785478
W4390726995,A5073807523
W4390726995,A5100413177
W4390726995,A5034681325
W4390726995,A5001377711
W4390726995,A5053606207
W4390726995,A5052399148
W4390742787,A5083237411
W4390742787,A5009861962
W4390742787,A5037996237
W4390742787,A5066555281
W4390742787,A5061339003
W4390742787,A5100707559
W4390742787,A5029764136
W4390742787,A5027791590
W4390742787,A5023348467
W4390742787,A5073941005
W4390742787,A5011755026
W4390742787,A5100648808
W4390742787,A5100392872
W4390742787,A5100927951
W4390742787,A5070860446
W4390742787,A5102783832
W4390742787,A5102852866
W4390742787,A5083827539
W4390742787,A5100431015
W4390742787,A5046847570
W4390742787,A5062470964
W4390742787,A5025241997
W4390742787,A5043571598
W4390742787,A5072859259
W4390742787,A5020562835
W4390742787,A5013970816
W4390742787,A5085397388
W4390742787,A5027771973
W4390742787,A5100582562
W4390742787,A5025577198
W4390742787,A5039967620
W4390742787,A5071942916
W4390742787,A5070847074
W4390742787,A5038018520
W4390794276,A5083734796
W4390794276,A5003205332
W4390794276,A5029994194
W4390794276,A5065260064
W4390794276,A5058200568
W4390794276,A5023196820
W4390794276,A5055880477
W4390794276,A5078857048
W4390794276,A5047862327
W4390794276,A5037103884
W4390794276,A5045321982
W4390794276,A5066498506
W4390794276,A5006987592
W4390794276,A5005008571
W4390794276,A5082247816
W4390794276,A5012577149
W4390794276,A5035722610
W4390794276,A5014656654
W4390794276,A5110478100
W4390794276,A5056944189
W4390876555,A5040942978
W4390876555,A5086736480
W4390876555,A5049252097
W4390876555,A5009368181
W4390876555,A5059901188
W4390876555,A5026108472
W4390876555,A5014921958
W4390876555,A5060891981
W4390883793,A5090121460
W4390883793,A5076049791
W4390883793,A5100404436
W4390883793,A5100320658
W4390883793,A5084978321
W4390883793,A5112435767
W4390883793,A5046645380
W4390883793,A5071995516
W4390883793,A5100422012
W4390947737,A5053640445
W4390947737,A5005121635
W4390947737,A5030617408
W4390947737,A5073605078
W4390947737,A5009162025
W4390947737,A5049975774
W4390947737,A5062393858
W4390947737,A5010259859
W4390947737,A5004947752
W4390947737,A5047385896
W4390953689,A5093631521
W4390953689,A5093564472
W4390953689,A5093564473
W4390953689,A5092994813
W4390953689,A5093631503
W4391007058,A5027786652
W4391007058,A5006501031
W4391007058,A5083482368
W4391018724,A5013570231
W4391018724,A5112248175
W4391018724,A5109048572
W4391043029,A5084708809
W4391043029,A5101988303
W4391043029,A5100323446
W4391043029,A5084960189
W4391043029,A5101691987
W4391043029,A5107954895
W4391043029,A5027180761
W4391043029,A5065792572
W4391043029,A5062916226
W4391043029,A5100322630
W4391043029,A5032191049
W4391043029,A5100318569
W4391043029,A5042148629
W4391043029,A5103628710
W4391043029,A5100679233
W4391043029,A5073001285
W4391043029,A5016591821
W4391055508,A5088400278
W4391055508,A5086420750
W4391055508,A5017994711
W4391249056,A5042834982
W4391249056,A5039117237
W4391249056,A5037064292
W4391249056,A5084130564
W4391249056,A5031501920
W4391249056,A5020949672
W4391249056,A5100402819
W4391249056,A5012049133
W4391249056,A5070293807
W4391249056,A5034889755
W4391249056,A5074612011
W4391249056,A5012955176
W4391249056,A5005467616
W4391249056,A5090408123
W4391249056,A5052490612
W4391249056,A5031751950
W4391249056,A5038917097
W4391249056,A5004260806
W4391249056,A5113839983
W4391249056,A5076990440
W4391249056,A5038912774
W4391249056,A5003043392
W4391249056,A5018377832
W4391249056,A5032571276
W4391249056,A5100389137
W4391249056,A5048281682
W4391249056,A5102836781
W4391249056,A5000564787
W4391249056,A5012428648
W4391249056,A5020607076
W4391249056,A5073862048
W4391249056,A5075380727
W4391249056,A5035557129
W4391249056,A5052581382
W4391249056,A5084777911
W4391249056,A5061526409
W4391249056,A5101548894
W4391249056,A5103028167
W4391249056,A5081437536
W4391249056,A5051578610
W4391249056,A5024904743
W4391249056,A5070348432
W4391249056,A5064612611
W4391249056,A5009533777
W4391249056,A5070384343
W4391249056,A5033394394
W4391249056,A5108418726
W4391249056,A5011455160
W4391249056,A5058278504
W4391249056,A5103064916
W4391249056,A5027663167
W4391325962,A5035869331
W4391325962,A5020858881
W4391738133,A5003269740
W4391738133,A5101982279
W4391738133,A5100388668
W4391738133,A5026610143
W4391738133,A5016532688
W4391738133,A5100675358
W4392001854,A5093971397
W4392196065,A5111136421
W4392196065,A5112112686
W4392196065,A5101444412
W4392196065,A5069609913
W4392196065,A5100634784
W4392355615,A5100406635
W4392355615,A5101615072
W4392355615,A5101970023
W4392355615,A5103092868
W4392355615,A5013863926
W4392611940,A5085091554
W4392611940,A5035090133
W4392611940,A5052143297
W4392611940,A5023551068
W4392769984,A5018565270
W4392769984,A5006335101
W4392769984,A5017127371
W4392769984,A5071162637
W4392769984,A5048646837
W4392769984,A5113141356
W4392769984,A5022408141
W4392769984,A5050873603
W4392769984,A5008988217
W4392769984,A5029772193
W4392769984,A5094142504
W4392769984,A5108228580
W4392769984,A5079749522
W4392769984,A5103236224
W4392769984,A5002810077
W4392769984,A5064362729
W4392846385,A5052347581
W4392846385,A5100343045
W4392846385,A5052362113
W4392846385,A5115589426
W4392846385,A5101577090
W4392846385,A5021827617
W4392846385,A5037145565
W4393203949,A5100355253
W4393203949,A5113287442
W4393203949,A5053506086
W4393203949,A5037073575
W4393203949,A5020309122
W4393218994,A5101643010
W4393218994,A5026674594
W4393218994,A5101441060
W4393218994,A5011255091
W4393218994,A5111425162
W4393218994,A5073735921
W4393218994,A5101866667
W4393218994,A5018553332
W4393218994,A5075321109
W4393308843,A5101899823
W4393308843,A5035449692
W4393308843,A5027527106
W4393308843,A5079916154
W4393308843,A5102973522
W4393335357,A5102637397
W4393335357,A5100421454
W4393335357,A5031598006
W4393335357,A5071373423
W4393335357,A5053212621
W4393335357,A5100396633
W4393335357,A5100429749
W4393335357,A5010895656
W4393335357,A5115594788
W4393335357,A5077024465
W4393950665,A5033624132
W4393950665,A5034108611
W4393950665,A5100432291
W4393950665,A5066984535
W4393950665,A5034022440
W4393950665,A5022457689
W4393950665,A5004162519
W4393950665,A5068463218
W4393950665,A5101858880
W4393950665,A5045794083
W4393950665,A5111902938
W4393950665,A5023992014
W4393950665,A5101946202
W4393950665,A5028184419
W4393950665,A5001275337
W4393950665,A5004881811
W4393950665,A5003954561
W4393950665,A5060168538
W4393950665,A5102754107
W4393950665,A5020132228
W4393950665,A5001134499
W4393950665,A5090031182
W4393950665,A5105370311
W4393950665,A5065506125
W4393950665,A5063280401
W4393950665,A5042791131
W4393950665,A5037827613
W4393950665,A5016040259
W4393950665,A5043320353
W4393950665,A5083706322
W4393950665,A5052076713
W4393988739,A5100733188
W4393988739,A5053380609
W4393988739,A5041900986
W4394625793,A5060719444
W4394625793,A5025338546
W4394625793,A5104029574
W4394767657,A5045408878
W4394767657,A5057887748
W4394767657,A5010190569
W4394767657,A5082488085
W4394767657,A5085574353
W4394767657,A5100704300
W4394767657,A5006131657
W4394824789,A5029815298
W4394824789,A5002435352
W4394824789,A5013897760
W4394824789,A5024622316
W4394824789,A5070208722
W4394824789,A5078527136
W4394824789,A5047366182
W4394824789,A5082727773
W4394824789,A5063603415
W4394824789,A5015317577
W4394824789,A5079395093
W4394824789,A5050954407
W4394824789,A5102771385
W4394824789,A5053384951
W4394824789,A5015500592
W4394824789,A5085493283
W4394824789,A5046403294
W4394824789,A5029146469
W4394824789,A5045098150
W4394824789,A5003711547
W4394824789,A5078014867
W4394824789,A5076655521
W4394824789,A5037824964
W4394824789,A5094119603
W4394824789,A5031066593
W4394824789,A5030849191
W4394824789,A5012463474
W4394824789,A5002806763
W4394824789,A5039532395
W4394824789,A5086344154
W4394824789,A5033578852
W4394824789,A5052175315
W4394824789,A5082925950
W4394824789,A5059694508
W4394824789,A5029629686
W4394824789,A5086359506
W4394824789,A5110897314
W4394824789,A5052015497
W4394824789,A5048320351
W4394824789,A5038700280
W4394824789,A5042246162
W4394824789,A5038449544
W4394824789,A5100710801
W4394824789,A5042021657
W4394824789,A5025581939
W4394824789,A5078571712
W4394824789,A5080414894
W4394824789,A5061574425
W4394824789,A5067108343
W4394824789,A5028641382
W4394824789,A5018015693
W4394824789,A5103642807
W4394824789,A5027753393
W4394824789,A5094106176
W4394824789,A5053968558
W4394824789,A5051800172
W4394824789,A5007353677
W4394824789,A5084779795
W4394824789,A5080161670
W4394824789,A5111288705
W4394824789,A5000934637
W4394824789,A5028534327
W4394824789,A5062429906
W4394824789,A5064880363
W4394824789,A5038873383
W4394824789,A5069456633
W4394824789,A5022672373
W4394824789,A5044543097
W4394824789,A5058223913
W4394824789,A5088600819
W4394824789,A5006129426
W4394824789,A5035938097
W4394824789,A5058782721
W4394824789,A5077538725
W4394824789,A5073230528
W4394824789,A5062909007
W4394824789,A5069423925
W4394824789,A5015073672
W4394824789,A5074638608
W4394824789,A5075147587
W4394824789,A5044880368
W4394824789,A5064891072
W4394824789,A5088620224
W4394824789,A5025755632
W4394824789,A5060332532
W4394824789,A5071544574
W4394824789,A5088734614
W4394824789,A5060261903
W4394824789,A5087898392
W4394824789,A5013334949
W4394824789,A5103040831
W4394824789,A5005629692
W4394824789,A5040400803
W4394824789,A5085826335
W4394824789,A5034858257
W4394824789,A5035253498
W4394824789,A5088394703
W4394824789,A5020368412
W4394824789,A5049928816
W4394824789,A5048647653
W4395389127,A5095885773
W4395469472,A5002834524
W4395469472,A5080532569
W4395469472,A5082498150
W4395571663,A5095885048
W4395698963,A5113564338
W4395698963,A5113018857
W4395698963,A5110909861
W4396586737,A5103076878
W4396586737,A5020844061
W4396586737,A5006412633
W4396586737,A5049429039
W4396586737,A5055906749
W4396586737,A5045734979
W4396586737,A5039507078
W4396586737,A5096129800
W4396586737,A5014828539
W4396586737,A5069114523
W4396586737,A5112896031
W4396586737,A5008248858
W4396586737,A5069603609
W4396586737,A5000296898
W4396586737,A5087925402
W4396586737,A5039023257
W4396586737,A5091738398
W4396586737,A5096067266
W4396586737,A5050674173
W4396586737,A5090505661
W4396586737,A5039881406
W4396586737,A5104292975
W4396586737,A5110195205
W4396586737,A5068641145
W4396586737,A5091823098
W4396586737,A5087249664
W4396586737,A5074627869
W4396623126,A5069173946
W4396623126,A5015082631
W4396623126,A5016880820
W4396623126,A5037960311
W4396623126,A5036664258
W4396623126,A5050010788
W4396623126,A5101035444
W4396623126,A5028706568
W4396935957,A5083704334
W4396935957,A5070823905
W4396935957,A5037660468
W4396935957,A5086287565
W4399036758,A5057182996
W4399036758,A5053960245
W4399036758,A5040766880
W4399036758,A5087836238
W4399036758,A5075172483
W4399036758,A5037964830
W4399036758,A5080870411
W4399036758,A5077861800
W4399036758,A5067411582
W4399036758,A5113907600
W4399036758,A5050178891
W4399036758,A5076426660
W4399036758,A5062814767
W4399036758,A5064459524
W4399036758,A5003014678
W4399036758,A5077235697
W4399036758,A5059364345
W4399036758,A5045514288
W4399036758,A5038287851
W4399036758,A5003507376
W4399036758,A5008953149
W4399036758,A5037380661
W4399036758,A5001814176
W4399218247,A5045959942
W4399218247,A5100647137
W4399218247,A5090324173
W4399218247,A5066717752
W4399218247,A5032293215
W4399218247,A5055246540
W4399218247,A5080311196
W4399218247,A5003664573
W4399218247,A5033956905
W4399218247,A5100632072
W4399218247,A5100638261
W4399218247,A5003404406
W4399218247,A5070063418
W4399218247,A5036195539
W4399218247,A5083634538
W4399218247,A5079669844
W4399218247,A5023762335
W4399218247,A5037195922
W4399361925,A5061285579
W4399437507,A5049265783
W4399437507,A5102870934
W4399437507,A5070895375
W4399437507,A5054009720
W4399437507,A5068937120
W4399437507,A5101518313
W4399437507,A5088613164
W4399437507,A5020996544
W4399437507,A5079043210
W4399437507,A5083424508
W4399437507,A5102947207
W4399437507,A5101741653
W4399437507,A5086022732
W4399437507,A5028646822
W4399437507,A5085170993
W4399437507,A5100327753
W4399437507,A5091655722
W4399437507,A5025437046
W4399437507,A5020845045
W4399437507,A5017539699
W4399437507,A5021665118
W4399437507,A5114608789
W4399437507,A5038677437
W4399437507,A5100654609
W4399437507,A5101906203
W4399437507,A5033485094
W4399437507,A5079973466
W4399437507,A5027259274
W4399437507,A5053283140
W4399437507,A5051284054
W4399437507,A5020683950
W4399437507,A5026548190
W4399437507,A5016180536
W4399437507,A5066700628
W4399437507,A5020468310
W4399437507,A5009697366
W4399437507,A5009657521
W4399437507,A5015434839
W4399437507,A5035818390
W4399437507,A5040146076
W4399437507,A5061161320
W4399437507,A5083179819
W4399437507,A5051883014
W4399437507,A5071511946
W4399437507,A5029637377
W4399437507,A5045305670
W4399437507,A5059757648
W4399437507,A5040025455
W4399437507,A5111015914
W4399437507,A5078455671
W4399437507,A5018588213
W4399437507,A5052197618
W4399437507,A5101526928
W4399437507,A5046273493
W4399437507,A5010478023
W4399437507,A5087187500
W4399437507,A5092560784
